MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
-1,-1,0,0,0,0,6.845694305898614,7.31572927057604,7.292882117626733,6.838576423525347,1.0,3,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.191702441009059,7.108297558990941,6.875107323027176,6.716595117981883,0.9170244100905879,2,3,3,MUITO_BOM
-1,-1,0,0,0,0,6.441228926329586,7.2537590315730345,5.9,5.004947662346927,0.48746989475655134,10,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.402951886872108,7.885240565639464,7.4088556606163225,7.011807547488429,0.0,17,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.538379705896647,7.57232405882067,8.266055647075975,6.944648117641341,0.0,15,2,4,MUITO_BOM
-1,-1,0,0,0,0,7.144892648807072,6.920743874005892,7.848297549602357,6.382661026789393,0.7317038571180217,2,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.5391009827195115,7.078201965439023,7.013485259207327,4.716272061900097,0.7845918586175733,16,6,1,MUITO_BOM
-1,-1,0,0,0,0,7.521970441686829,7.729293922249105,8.465911325060487,6.973234805622763,0.6721904934865268,10,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.039289212502194,7.339289212502194,7.139289212502193,7.20893381875329,0.3035539374890315,2,3,3,MUITO_BOM
-1,-1,0,0,0,0,6.817705623600945,6.788196250932702,6.34131312173554,6.170490627331757,1.0,4,6,3,MUITO_BOM
-1,-1,0,0,0,0,6.628714817889733,6.457429635779467,8.301979363761543,7.069305818348724,0.0,16,4,1,MUITO_BOM
-1,-1,0,0,0,0,6.8,7.270192600283324,5.509935799905558,6.539743199622235,0.5820726247247033,5,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.493144032510796,6.650669409191857,5.950669409191857,5.621906720851326,0.6438134417026526,3,6,3,MUITO_BOM
-1,-1,0,0,0,0,7.092540962655214,7.1233879502069515,6.707459037344786,6.477622887965641,1.0,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.78039074144429,8.021562965777157,8.782344448665736,7.421562965777157,0.38650915122708784,12,2,1,MUITO_BOM
-1,-1,0,0,0,0,7.659640960500874,7.770179519749563,7.319281921001749,7.389461440751311,0.0,16,7,1,MUITO_BOM
-1,-1,0,0,0,0,7.719168742346127,7.776674969384507,8.415012454076761,7.176674969384506,0.5843438606265676,12,2,1,MUITO_BOM
-1,-1,0,0,0,0,7.8316475534859,7.7316475534859,6.7367048930282,6.312234964342734,0.5611748217136665,19,6,2,MUITO_BOM
-1,-1,0,0,0,0,7.627041933510224,8.127041933510224,7.469671325945581,4.5341009579955776,0.8927233377417884,9,2,4,MUITO_BOM
-1,-1,0,0,0,0,6.915578286484685,7.531156572969369,6.622108567576577,6.288945716211711,0.0,6,2,2,MUITO_BOM
-1,-1,0,0,0,0,7.362673822726212,7.194010734089318,8.462673822726211,7.074652354547577,1.0,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.0,7.255451977317474,8.01682203402379,4.5341009579955776,0.0,12,7,1,MUITO_BOM
-1,-1,0,0,0,0,7.3,7.111213467207783,8.292524355194812,7.314951289610377,0.6462863425360371,4,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.7,8.250587350447613,9.097650598209547,4.5341009579955776,0.8224506583512246,11,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.025649342831704,7.11412335707926,7.751298685663408,6.988474014247556,0.3717532858414798,19,6,1,MUITO_BOM
-1,-1,0,0,0,0,5.427476080151172,8.131132373198957,6.112087319974805,4.846454429391901,0.0,5,4,4,MUITO_BOM
-1,-1,0,0,0,0,7.408689676165992,7.465206933290487,6.7217241904149825,7.108689676165993,0.30910312370016335,17,7,1,MUITO_BOM
-1,-1,0,0,0,0,7.558973657694952,7.9,8.879120278024244,7.519413518682829,0.0,14,6,2,MUITO_BOM
-1,-1,0,0,0,0,7.379780586672675,7.414616026677181,6.649451466681687,7.079780586672675,0.3558119979868721,17,7,1,MUITO_BOM
-1,-1,0,0,0,0,7.233476098806753,7.344634798409003,7.622317399204501,7.144206501988746,0.574169191002067,11,6,3,MUITO_BOM
-1,-1,0,0,0,0,6.780804237011709,7.306633413727668,5.932462590443627,4.912730612032442,1.0,7,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.270041060008359,7.210123180025077,7.160328480066871,6.340082120016718,1.0,5,4,4,MUITO_BOM
-1,-1,0,0,0,0,6.974035926250451,7.518251483753157,6.592287410003607,4.5341009579955776,0.9081615251138292,3,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.255789855394291,7.030176329253346,8.018596618464764,6.6115797107885825,0.8140338153523624,15,7,3,MUITO_BOM
-1,-1,0,0,0,0,6.44579267882642,6.928963394132097,5.891585357652839,6.383170715305678,0.8082613016636911,8,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.029513717984526,7.6343765381392705,7.640972564030949,6.618054871938102,1.0,12,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.4,7.155135025885344,5.830810155312065,4.5341009579955776,0.0,4,5,4,MUITO_BOM
-1,-1,0,0,0,0,7.498475142317359,7.303049715365283,6.793900569269434,6.71067400377849,0.9847514231735852,10,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.465590614333434,7.365590614333433,7.146505866041604,6.517204692833284,1.0,20,6,1,MUITO_BOM
-1,-1,0,0,0,0,7.239396571060541,7.095452571704594,6.6,6.865150857234865,0.0,2,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.2,7.073423429590464,6.646846859180928,6.073423429590464,0.5890327609122685,4,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.396054305559202,7.296054305559203,8.092108611118405,7.048027152779602,1.0,12,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.151803800726116,6.977705701089173,6.440656651270702,7.155411402178347,1.0,6,0,5,MUITO_BOM
-1,-1,0,0,0,0,7.0,8.081606956651346,8.75632139133027,7.331035826009193,0.0,7,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.01816132438229,7.68183867561771,9.372870729323973,8.163902783030235,0.8183867561771032,17,2,3,MUITO_BOM
-1,-1,0,0,0,0,7.051843582687455,7.186405971145756,6.534562388458303,7.0,1.0,8,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.102301832713233,6.595396334573534,5.702301832713233,6.9580564144963155,0.0,4,0,2,MUITO_BOM
-1,-1,0,0,0,0,7.077300268397743,7.322699731602257,8.106749329005643,7.154600536795487,0.8632891967104417,6,4,2,MUITO_BOM
-1,-1,0,0,0,0,6.5,6.9,6.329185947833483,6.4626735305013465,0.6462863425360371,10,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.296817019762626,7.129089359683502,8.396817019762628,6.8,1.0,5,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.019032363133019,6.6951618156650925,6.409355994463205,5.31616658682737,0.0,16,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.680636452366674,7.549018323786677,9.192891033313343,7.1,0.6462863425360371,9,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.152250722553907,7.282877528938676,6.743247832338278,7.130626806384769,0.0,13,5,1,MUITO_BOM
-1,-1,0,0,0,0,6.453907471004312,7.346707676500308,7.486215558496612,4.5341009579955776,0.0,1,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.479642198318539,7.093214066106179,7.989821099159269,4.5341009579955776,0.0,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.616012305955873,7.706862416838232,8.00457494455882,4.5341009579955776,1.0,12,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.814491819365177,7.264131135476117,6.9144918193651765,7.0855081806348235,1.0,2,3,3,MUITO_BOM
-1,-1,0,0,0,0,8.260181366128808,7.973353485125423,8.466767425627115,7.446706970250847,0.0,25,7,1,MUITO_BOM
-1,-1,0,0,0,0,7.15117923283495,7.712794808208738,5.963974041043689,6.376768849252426,0.08269109800675122,2,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.3,7.7,8.621288481493528,7.697300713813474,0.0,10,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.5,7.706705513609743,7.930029135207307,7.630029135207307,0.0,18,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.036203625834034,7.527592748331931,6.9,6.963796374165966,1.0,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.320641769335332,7.938074691994004,6.772246192673663,7.479358230664668,0.0,5,3,3,MUITO_BOM
-1,-1,0,0,0,0,6.771311334580666,7.206284074767037,6.323770444860222,4.602545618764818,0.7922173316608735,4,4,4,MUITO_BOM
-1,-1,0,0,0,0,7.138892240696775,7.1,7.461107759303226,6.783323277909676,0.6110775930322532,12,2,3,MUITO_BOM
-1,-1,0,0,0,0,7.0,7.574812639687822,7.293515799609779,6.987781040468265,1.0,12,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.8107380330940925,7.1,8.259507977937272,6.8,1.0,2,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.182476002287528,7.017523997712472,7.31238001143764,6.958761998856236,0.0,13,5,1,MUITO_BOM
-1,-1,0,0,0,0,6.919535975064806,7.017215850388839,8.341392074805581,7.0609280498703875,0.6462863425360371,14,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.078769069522724,7.360615465238638,7.4,6.560615465238638,0.8606915216204212,3,4,4,MUITO_BOM
-1,-1,0,0,0,0,6.810470673420287,7.378907623871633,9.379058653159426,6.910470673420287,0.15781524774326738,5,2,3,MUITO_BOM
-1,-1,0,0,0,0,7.353024589441314,7.371172126089194,5.493950821117373,6.687901642234746,0.0,4,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.219926207337201,6.399815518343002,5.479889311005801,5.759963103668601,1.0,2,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.468200270594078,6.858998647029609,5.4,4.5341009579955776,0.6589986470296086,2,2,6,MUITO_BOM
-1,-1,0,0,0,0,6.542574028967434,6.286138956548849,5.486138956548849,4.983717323125923,0.28712985516283085,2,2,6,MUITO_BOM
-1,-1,0,0,0,0,7.517593668012106,7.635187336024212,8.44721899596368,7.594437991927363,0.5325808690226628,15,6,1,MUITO_BOM
-1,-1,0,0,0,0,6.904358887792247,7.5,7.319551390259691,7.195641112207753,1.0,13,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.757945010330034,7.164146824755476,7.670348639180919,4.5341009579955776,0.7292305907436881,16,6,2,MUITO_BOM
-1,-1,0,0,0,0,5.6216222090705505,6.405405552267638,5.437838865873464,6.308108328401456,0.9729722386618119,5,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.464491987127795,8.009661324751864,8.745169337624068,7.2774153311879655,1.0,13,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.3,7.4498520954552365,7.700591618179056,7.150443713634291,0.0,14,6,1,MUITO_BOM
-1,-1,0,0,0,0,7.554689163678447,7.027502661885515,8.755005323771032,6.636248669057242,0.0,15,0,1,MUITO_BOM
-1,-1,0,0,0,0,6.726062109600619,7.021813671198142,6.126062109600619,6.269689451996904,0.2606210960061922,2,0,3,MUITO_BOM
-1,-1,0,0,0,0,7.496789948130143,7.806420103739714,7.606420103739714,7.098394974065071,1.0,8,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.96324858820075,7.46324858820075,6.357096046962101,4.5341009579955776,0.6735028235984991,9,1,6,MUITO_BOM
-1,-1,0,0,0,0,7.5373893917044565,8.071957956221658,5.943915912443315,6.165431435482798,0.0,5,4,4,MUITO_BOM
-1,-1,0,0,0,0,6.903486765025354,7.497675489983097,7.295350979966194,6.005811275042257,0.0,3,5,4,MUITO_BOM
-1,-1,0,0,0,0,6.7612643959804,7.3,8.9260916442156,7.106321979902,0.6126439598040003,4,2,4,MUITO_BOM
-1,-1,0,0,0,0,7.217835926001846,7.6821640739981545,7.961403111202216,6.761403111202215,1.0,12,5,3,MUITO_BOM
-1,-1,0,0,0,0,5.534938646270652,6.335420240151847,7.13301227074587,6.7,0.3349386462706514,5,0,5,MUITO_BOM
-1,-1,0,0,0,0,7.439369335084112,7.536216010504668,6.942522659663554,6.7393693350841115,0.0,10,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.690029809877088,7.679960253497216,6.769990063374304,6.890029809877088,1.0,5,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.660254464416704,6.770190848312527,7.579491071166593,6.770190848312527,0.9648536531024205,2,5,4,MUITO_BOM
-1,-1,0,0,0,0,7.311602979073955,7.27679404185209,6.17679404185209,6.634808937221865,0.9419851046302249,5,4,1,MUITO_BOM
-1,-1,0,0,0,0,7.1,7.480870154029733,8.383045539104065,6.9213052310446,0.0,17,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.21873849335818,7.970315376660455,6.55936924667909,7.116419194972047,0.0,10,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.963982639699726,7.431991319849863,6.379869797747943,7.163982639699725,1.0,9,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.179545723281218,7.338637169843655,6.048864308203045,6.869318584921827,0.8977286164060908,3,0,3,MUITO_BOM
-1,-1,0,0,0,0,7.5587699487616336,8.092653756404795,5.963268782023979,6.195501166737654,0.0,6,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.022579590169572,6.829570068305071,7.081719726779715,6.359140136610143,1.0,2,0,3,MUITO_BOM
-1,-1,0,0,0,0,7.546762634893958,7.253237365106042,8.16618682553021,7.187050539575833,0.26618682553020867,4,3,4,MUITO_BOM
-1,-1,0,0,0,0,7.345928770182124,7.523452049696459,7.2459287701821244,6.723452049696459,0.0,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.12630880325928,6.90523521303712,8.04208081140748,7.4,1.0,5,6,2,MUITO_BOM
-1,-1,0,0,0,0,7.293834398068023,6.555490417387786,7.681503194204072,4.5341009579955776,0.6680949186342992,5,5,2,MUITO_BOM
-1,-1,0,0,0,0,8.005244595530765,8.001748198510255,9.101748198510254,7.203496397020511,0.01129836821219922,25,6,1,MUITO_BOM
-1,-1,0,0,0,0,6.698581796720148,7.592908983600742,8.892908983600742,6.504254609839554,0.651302721227474,1,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.954911022309412,6.729466133856474,5.654911022309412,6.654911022309412,0.5491102230941222,3,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.440378165940369,7.556729694323395,7.570189082970185,7.18654061135321,0.7993393233405941,9,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.319829517086458,7.369403309802601,9.4,6.889232826889058,0.9008524145677133,6,2,2,MUITO_BOM
-1,-1,0,0,0,0,7.267568873237766,7.381081267605396,9.032431126762233,6.637837464789209,0.8108126760539516,4,2,4,MUITO_BOM
-1,-1,0,0,0,0,7.04727011729691,7.2345545894608145,8.25272988270309,6.834554589460814,0.7636494135154487,6,4,2,MUITO_BOM
-1,-1,0,0,0,0,7.281912995362684,7.481912995362684,6.511434746522013,4.5341009579955776,0.7507088083091096,8,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.387169994874324,7.3449050179398645,9.080754992311487,6.35773502306554,1.0,4,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.444364754259033,7.3556352457409675,5.244364754259033,6.099820697082825,0.5746055056170859,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.0,5.760365608703536,8.302255926092474,6.4837806347778795,0.8603656087035355,4,1,4,MUITO_BOM
-1,-1,0,0,0,0,6.455659366512787,6.256593665127871,7.278296832563935,5.778296832563935,0.4434063348721292,2,0,6,MUITO_BOM
-1,-1,0,0,0,0,7.9968756550440725,7.706248689911855,8.409373034867782,7.106248689911855,0.0,10,5,2,MUITO_BOM
-1,-1,0,0,0,0,8.115668549153893,8.6,9.615668549153893,8.026333064406586,0.0,6,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.5342765395830655,8.024887473809217,7.5624437369046085,6.981221868452304,0.6794967504864109,12,0,2,MUITO_BOM
-1,-1,0,0,0,0,7.0,7.330939250444313,7.987292833629542,7.125414332740916,0.28208083088021796,15,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.514722420149354,7.588334520896124,6.658889680597416,6.614722420149354,0.5511373518199886,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.160969051545333,7.006505158075778,6.793494841924222,6.783737104810555,0.6577911588128602,12,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.698058431199371,7.59805843119937,7.696116862398742,7.09741124159916,0.6421036445395678,10,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.553820363426902,7.658914181329437,8.192359273146197,7.253820363426901,0.0,3,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.184079556827721,7.693034238760378,4.7228862044119015,6.984079556827721,1.0,2,2,3,MUITO_BOM
-1,-1,0,0,0,0,7.106270732125399,7.259406098188098,6.278218294564293,6.512541464250797,0.0,15,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.9056342427882615,7.026408560697066,7.7,7.2,0.0,2,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.996690746115853,7.1,6.441726865289633,5.0330325047800235,0.8289958127422106,3,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.745709917782336,7.060946557043114,8.260946557043114,7.10665647482545,1.0,4,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.5,7.141349027059657,7.5586509729403435,5.177311467793624,0.4483137161754297,12,5,4,MUITO_BOM
-1,-1,0,0,0,0,7.690921740009718,7.495460870004859,7.793947826673145,6.498486956668287,0.0,8,3,2,MUITO_BOM
-1,-1,0,0,0,0,7.40211845461457,7.60211845461457,6.851588840960927,7.003177681921854,0.5052961365364239,16,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.290934263027867,7.3,7.390934263027868,6.395467131513934,0.9546713151393356,5,3,5,MUITO_BOM
-1,-1,0,0,0,0,7.129121728169248,7.229121728169248,7.458243456338496,6.7747303690154865,0.18820975186831884,11,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.311863365146003,7.422034158713499,8.1779658412865,6.744068317426999,0.9220621713230672,15,5,1,MUITO_BOM
-1,-1,0,0,0,0,6.803809647237851,7.301269882412617,7.501269882412617,7.250634941206308,0.4936505879369141,1,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.373625754166198,7.336812877083099,7.305311871528169,6.7789376256943665,1.0,9,5,4,MUITO_BOM
-1,-1,0,0,0,0,7.207819713003472,7.023459139010415,6.662557704027772,6.215639426006943,1.0,5,4,4,MUITO_BOM
-1,-1,0,0,0,0,7.369909940974765,7.074774852436913,8.004864911462148,6.934954970487382,0.0,12,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.5,7.823225920294563,8.476774079705438,7.487527147353981,0.0,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.660592543379413,7.402962716897064,8.702962716897066,6.618222369861761,0.7856758986622403,1,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.897798025034887,5.402201974965114,6.7,5.993394075104661,0.011009874825566035,4,4,2,MUITO_BOM
-1,-1,0,0,0,0,7.5999039718381045,7.000013718308842,5.799972563382315,4.534315772862315,0.0,4,2,3,MUITO_BOM
-1,-1,0,0,0,0,7.51587770633323,7.819312951055538,7.135190657388768,7.054503608444307,0.12481696501261341,4,4,6,MUITO_BOM
-1,-1,0,0,0,0,7.688602673713883,7.90284933157153,9.014246657857646,7.608547994714588,0.0,13,6,2,MUITO_BOM
-1,-1,0,0,0,0,7.6652733460237235,7.669453307952552,7.969453307952553,7.404179961928829,0.8263667301186186,5,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.501094959500669,7.66593669366622,6.73625322533512,7.19890504049933,1.0,10,5,3,MUITO_BOM
-1,-1,0,0,0,0,6.844970160210956,7.0224850801054775,5.71242540052739,6.9,0.14531800182999155,6,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.285668214604301,6.5,7.692834107302151,4.5341009579955776,0.5999741567090487,5,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.902508073017919,6.802508073017919,7.476488697774913,6.463009687621503,0.7859975261609122,4,2,2,MUITO_BOM
-1,-1,0,0,0,0,7.297265237031813,7.002734762968187,6.607292701248498,6.001823175312125,0.9967755899607521,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.9,6.551113737795874,6.530668242677525,6.320445495118349,1.0,4,3,3,MUITO_BOM
-1,-1,0,0,0,0,7.377069240239313,7.295413848047862,9.1,6.3,1.0,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.241923428524877,7.1,6.674229714425368,6.603205714208129,0.0,15,6,3,MUITO_BOM
-1,-1,0,0,0,0,7.435524224248308,7.484193793986464,9.528951551503384,7.442096896993232,0.0,6,3,3,MUITO_BOM
-1,-1,0,0,0,0,6.818768071530276,7.093840357651381,7.718768071530276,7.1436957854091725,0.0,3,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.851351834595174,6.3932430620268095,7.424324082702412,6.844594896621984,0.2008723917472256,15,0,1,MUITO_BOM
-1,-1,0,0,0,0,7.58998202162958,8.155008989185209,9.64499101081479,4.5341009579955776,0.44991010814789967,11,5,2,MUITO_BOM
-1,-1,0,0,0,0,6.5908061555257,6.304219492498048,6.586586663027651,5.72260718144665,0.8875154281039452,2,0,8,MUITO_BOM
-1,-1,0,0,0,0,7.605458571737621,7.8527292858688105,9.183624284787136,7.641812142393568,0.0,3,0,2,MUITO_BOM
-1,-1,0,0,0,0,7.315595231949659,7.79220238402517,8.376607152075511,7.3,0.0,22,6,1,MUITO_BOM
-1,-1,0,0,0,0,6.8,6.908913221231321,8.5,6.974094351026101,0.3481887020522021,3,2,5,MUITO_BOM
-1,-1,0,0,0,0,7.802965708892833,8.0088971266785,6.914828544464167,7.594068582214333,0.0,13,5,1,MUITO_BOM
-1,-1,0,0,0,0,6.809365628875635,7.128096886626903,5.590634371124366,4.5341009579955776,0.806579417047765,11,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.466025700930526,6.5,5.683493574767368,6.017467873836842,1.0,2,2,6,MUITO_BOM
-1,-1,0,0,0,0,7.6723293634318575,8.172329363431857,7.424109787810619,4.5341009579955776,0.6205489390530948,9,2,5,MUITO_BOM
-1,-1,0,0,0,0,6.870204582639911,7.370856792152063,6.494040916527982,4.5341009579955776,0.47020458263990994,16,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.660434428576717,7.88130328573015,8.020868857153433,7.720868857153433,0.0,18,6,2,MUITO_BOM
-1,-1,0,0,0,0,6.406666676390712,6.741333335278142,5.875999994165573,4.5341009579955776,1.0,3,0,3,MUITO_BOM
-1,-1,0,0,0,0,7.564808032657897,7.329616065315793,7.337979918355258,6.636585942848681,0.8804518869291901,20,6,2,MUITO_BOM
-1,-1,0,0,0,0,7.0,7.154590101258877,7.031885151888314,6.754590101258876,1.0,3,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.0,7.6,5.488588862948184,6.6932926531209045,0.8955496975867471,3,0,8,MUITO_BOM
-1,-1,0,0,0,0,7.4921258090593685,7.468503236237472,7.744880663415577,4.5341009579955776,0.674138431307842,11,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.415214573332727,7.823927133336369,7.445643719998179,7.060858293330905,0.0,17,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.448561869190429,7.854314392428715,8.151438130809572,7.557190654047858,0.332437614278083,23,7,1,MUITO_BOM
-1,-1,0,0,0,0,6.9161771964235985,5.794126357083178,8.064708785694393,7.313240374965187,0.0,7,1,6,MUITO_BOM
-1,-1,0,0,0,0,7.460218258768143,7.218253929854859,6.116071342173431,5.419345223695571,0.0,6,3,4,MUITO_BOM
-1,-1,0,0,0,0,7.591583064010215,7.747027149357168,7.936138978663262,7.4,0.0,3,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.353255202016298,7.618196603528521,6.711686199495926,6.553255202016297,1.0,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.3,7.423426175916139,8.87569631937104,4.5341009579955776,0.07570008776223525,14,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.075141676057621,5.651416760576205,7.512145809855949,7.0,0.0,3,0,5,MUITO_BOM
-1,-1,0,0,0,0,6.10960881936592,6.55720661452444,7.578603307262219,4.582733724510135,0.9073231223317219,5,2,3,MUITO_BOM
-1,-1,0,0,0,0,6.510136529100599,6.4618259506173645,6.444931735449701,6.103378843033533,1.0,5,6,3,MUITO_BOM
-1,-1,0,0,0,0,7.5714365829898895,8.04287316597978,8.499887838141548,7.299943919070774,0.46168487943807696,20,5,1,MUITO_BOM
-1,-1,0,0,0,0,7.431093648273569,7.439375058129389,7.268906351726431,6.878750116258778,0.965181260440494,10,6,3,MUITO_BOM
-1,-1,0,0,0,0,7.0500203311271195,7.24997966887288,8.750060993381359,7.8,0.0,6,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.242836451799987,7.9,8.171635482000129,6.885672903599974,0.0,12,5,2,MUITO_BOM
-1,-1,0,0,0,0,7.344970746982631,7.204931742959474,8.47001950201158,7.880078008046315,0.0,10,6,2,MUITO_BOM
-1,-1,0,0,0,0,7.5997663889164375,7.800700833250686,7.298598333498628,7.101401666501372,0.002336110835620575,6,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.04536157922422,7.31821280692526,8.91821280692526,7.454297544597921,0.0,7,2,3,MUITO_BOM
-1,-1,0,0,0,0,6.749924038241668,7.670015192351666,6.690258269978328,7.1,0.7523467023524921,3,2,6,MUITO_BOM
-1,-1,0,0,0,0,6.920543562243464,7.50090593707244,7.20090593707244,4.5341009579955776,0.0,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.786807551801082,7.273615103602163,7.742128298799279,6.4,0.18700845052676196,17,5,1,MUITO_BOM
-1,-1,0,0,0,0,6.73677896877388,6.875206008921748,6.438427040147869,4.5341009579955776,1.0,9,4,2,MUITO_BOM
-1,-1,0,0,0,0,7.138285673720982,7.4205714420930065,8.038285673720981,6.026285863023068,0.0,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.233569113916727,7.416077215208183,7.74964632912491,6.933569113916727,0.8321544304163658,0,2,3,MUITO_BOM
-1,-1,0,0,0,0,6.911868579772037,7.076262840455927,8.5,7.188131420227963,1.0,3,2,5,MUITO_BOM
-1,-1,0,0,0,0,7.145343457819094,7.24831204549637,8.587718327960914,4.71769445048745,1.0,20,5,1,MUITO_BOM
-1,-1,0,0,0,0,6.5,6.955254061562532,7.413695126124961,6.062101624625013,0.0,4,5,3,MUITO_BOM
-1,-1,0,0,0,0,7.776224388508476,7.472261786593222,7.996037398084746,6.518136644994319,0.0,24,6,1,MUITO_BOM
-1,-1,0,0,0,0,7.480601694270913,7.538796611458174,6.619398305729087,6.6,0.7149007992164326,4,4,3,MUITO_BOM
-1,-1,0,0,0,0,6.127951917855538,6.080401704760478,7.84755021309506,5.942650639285179,1.0,4,0,2,MUITO_BOM
-1,-1,0,0,0,0,7.045986196388111,7.421655163656759,5.967641360044869,7.2,0.1572481415406993,8,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.3984287702981275,6.8,6.090572621788763,6.501571229701873,1.0,4,3,5,MUITO_BOM
-1,-1,0,0,0,0,7.334068664059287,7.449448501955536,7.048345505866607,6.401102996088929,0.7045883774787248,19,6,2,MUITO_BOM
-1,-1,0,0,0,0,6.9611689419333445,6.055324232266623,8.419415529033328,6.477662116133311,0.8058447096667214,3,2,4,MUITO_BOM
-1,-1,0,0,0,0,7.337847863556022,7.287384045481326,7.437847863556023,7.025231909037348,0.5647511515012886,2,4,3,MUITO_BOM
-1,-1,0,0,0,0,7.008304852832229,7.527796764778515,5.5888129408859415,7.283390294335544,0.7739826945906492,3,0,3,MUITO_BOM
